lipid	pheno	pval	beta	std
PE(P-18:1/22:6) (b)	ADA2010_Cat	0.7150450720346497	-0.002833437013728214	0.007759952610863371
PE(P-19:0/20:4) (a)	ADA2010_Cat	0.0004980920207133778	-0.05033146922063637	0.014434126563362543
PE(P-19:0/20:4) (b)	ADA2010_Cat	0.5237665056643117	0.005923848139464588	0.009290094441607874
PE(P-20:0/18:1)	ADA2010_Cat	0.0909946276319534	0.015959363630018444	0.009438300617502927
PE(P-20:0/18:2)	ADA2010_Cat	0.9380455862100353	-0.000754029272818986	0.009699945014084464
PE(P-20:0/20:4)	ADA2010_Cat	0.9627388452757721	0.0004074178481151408	0.008719998618280917
PE(P-20:0/22:6)	ADA2010_Cat	0.11401217992932473	0.01307197967362822	0.008267953634548422
PE(P-20:1/20:4)	ADA2010_Cat	0.2825109839740664	-0.011125355713582481	0.010349564443920597
PE(P-20:1/22:6)	ADA2010_Cat	0.6574528496760597	-0.005131079083327661	0.011569698587671283
LPE(16:0) [sn1]	ADA2010_Cat	0.7802609433679903	-0.0015940528841398988	0.005713181855269962
LPE(16:0) [sn2]	ADA2010_Cat	0.7054545671409092	0.002573933440237805	0.006809045135241529
LPE(17:0)	ADA2010_Cat	0.6807049750560734	-0.005601361809611995	0.013610206406916148
LPE(18:0) [sn1]	ADA2010_Cat	0.21201609668845406	-0.006232506502127005	0.004992381380525989
LPE(18:0) [sn2]	ADA2010_Cat	0.11933482798125881	-0.008345494618251993	0.0053559315238562505
LPE(18:1) [sn1]	ADA2010_Cat	0.3003718901662991	-0.006455149683244024	0.006231560839860155
LPE(18:1) [sn2]	ADA2010_Cat	0.20683812922361192	-0.008498380868836794	0.006730433672782426
LPE(18:2) [sn1]	ADA2010_Cat	0.029435295188405625	-0.015548804844003228	0.0071356598790370505
LPE(18:2) [sn2]	ADA2010_Cat	0.02200242967423291	-0.016616531367272258	0.007249947986586464
LPE(20:4) [sn1]	ADA2010_Cat	0.82950743116659	-0.0015678494236025936	0.007280168648495632
LPE(20:4) [sn2]	ADA2010_Cat	0.7818920052608016	-0.0020852869978174107	0.0075311533902544334
LPE(22:6) [sn1]	ADA2010_Cat	0.8989515977514797	-0.0010967205040621486	0.008635560020519573
LPE(22:6) [sn2]	ADA2010_Cat	0.9333101292476528	-0.0007650044105984716	0.00914087624230256
LPE(P-16:0)	ADA2010_Cat	0.0031895073915743414	-0.02765038080779303	0.009366315565865573
LPE(P-18:0)	ADA2010_Cat	0.017878389641682133	-0.018236356579737205	0.007694970790168645
LPE(P-18:1)	ADA2010_Cat	0.06819359171688431	-0.021560187465005848	0.011816248863275156
LPE(P-20:0)	ADA2010_Cat	0.7310997914969395	0.004641246061517751	0.013503512386570457
PI (38:5) (b)	ADA2010_Cat	0.7422392310932294	-0.00272773190976619	0.008292720816002346
PI(15-MHDA_18:1)/PI(17:0_18:1)	ADA2010_Cat	0.3408670303306377	-0.01085621080863445	0.01139568379612657
PI(15-MHDA_18:2)/PI(17:0_18:2)	ADA2010_Cat	0.18485819595246344	-0.01038419767940274	0.007829096306751717
PI(15-MHDA_20:4)\PI(17:0_20:4)	ADA2010_Cat	0.820853645338742	-0.0017453196624252487	0.007706483048113637
PI(16:0/16:0)	ADA2010_Cat	0.4482070380731684	0.011275404791260421	0.01486455062962937
PI(16:0_16:1)	ADA2010_Cat	0.6942212556053166	0.0037971016953718545	0.009657301253674158
PI(16:0_20:3) (a)	ADA2010_Cat	0.787944347678529	0.0017807217757847826	0.006619446231287866
PI(16:0_20:3) (b)	ADA2010_Cat	0.5663626165538633	-0.0058974094376051875	0.010283132356817394
PI(16:0_20:4)	ADA2010_Cat	0.6277947610585066	0.0038808532827244585	0.008003391481949453
PI(18:0_18:1)	ADA2010_Cat	0.12392921113976575	-0.013492820017644763	0.008766825120066893
PI(18:0_20:2)	ADA2010_Cat	0.6642869071721799	-0.00433092668522074	0.009977698260946986
PI(18:0_20:3) (a)	ADA2010_Cat	0.33783209330582653	-0.009924564935794744	0.010352469151463446
PI(18:0_20:3) (b)	ADA2010_Cat	0.44132059723096895	-0.008564853435145153	0.01112167799648227
PI(18:0_20:4)	ADA2010_Cat	0.6792300808599967	-0.0026948452744027795	0.006516071946251758
PI(18:0_22:4)	ADA2010_Cat	0.08132672558587192	0.01447336296018592	0.008299711430624475
PI(18:0_22:5) (n3)	ADA2010_Cat	0.7285044401250411	-0.003181736433850113	0.009165047881537103
PI(18:0_22:5) (n6)	ADA2010_Cat	0.6762275417893415	-0.0046657733012501895	0.011170897465417821
PI(18:0_22:6)	ADA2010_Cat	0.1530425977570216	-0.01073647709525502	0.007511385780986255
PI(18:1_18:2)	ADA2010_Cat	0.010904469148733578	-0.020021647801277277	0.007858066316699906
PI(20:0_20:4)	ADA2010_Cat	0.14555048687272987	-0.016375857976996346	0.011247581254164238
PI(34:0)	ADA2010_Cat	0.23651788398289483	0.021810425523737104	0.018420062265852005
PI(34:1)	ADA2010_Cat	0.17977259534242962	-0.010028566827370258	0.007473507404719967
PI(36:2)	ADA2010_Cat	0.008635694146614064	-0.019983203094242508	0.007602492627720681
PI(37:6)	ADA2010_Cat	0.00014184534446464087	-0.075745301239865	0.01987216640784066
PI(38:5) (a)	ADA2010_Cat	0.3288227418074985	-0.006209784344701083	0.006357893895405002
PI(38:6)	ADA2010_Cat	0.30265960448895685	-0.008765859112382333	0.008502385063445526
PI(39:6)	ADA2010_Cat	0.4602463989571848	-0.013458954920359846	0.01822297157297292
PIP1(38:4)	ADA2010_Cat	0.021858189641010616	-0.02985125425108459	0.013010179039269876
LPI(18:0)	ADA2010_Cat	0.05239613474529627	0.022112644896607123	0.011392898558937778
LPI(18:1) [sn1]	ADA2010_Cat	0.02652730322303698	0.03117285058505194	0.014042476518356347
LPI(18:1) [sn2]	ADA2010_Cat	0.1846293915320767	0.024220735663346163	0.01825154569785
LPI(18:2) [sn1]	ADA2010_Cat	0.0018779944270303078	0.03659659502183091	0.011757383297114532
LPI(18:2) [sn2]	ADA2010_Cat	0.13392640041014833	0.017847838846223478	0.011903721486006626
LPI(20:4) [sn1]	ADA2010_Cat	2.0665176173308753e-05	0.04567034210284146	0.010703532933814515
LPI(20:4) [sn2]	ADA2010_Cat	0.014473052924337926	0.025357652298919134	0.010361722613057277
PS(36:1)	ADA2010_Cat	0.29733972847074175	0.009115967772213324	0.008745154020776467
PS(36:2)	ADA2010_Cat	0.6268612634484785	0.004219643448000174	0.008678507351478284
PS(38:3)	ADA2010_Cat	0.053416997679721585	0.019856602226031576	0.010274697788564283
PS(38:4)	ADA2010_Cat	0.9334453412062915	0.0007801434846940181	0.009340752134527168
PS(38:5)	ADA2010_Cat	0.4267251122534854	0.01178462106515922	0.014824252891248361
PS(40:5)	ADA2010_Cat	0.19048245509519382	0.013404405582876262	0.010235832889033127
PS(40:6)	ADA2010_Cat	0.9035161485992742	-0.0011041115413143593	0.009107218265328974
PG(34:1)	ADA2010_Cat	0.23168808343690817	-0.012658243186222488	0.01058070140054513
PG(36:1)	ADA2010_Cat	0.3064937191333504	-0.013547158173468556	0.01324459043060509
PG(36:2)	ADA2010_Cat	0.14945478650052132	-0.015545917292887401	0.010781071387920576
CE(14:0)	ADA2010_Cat	0.5644846534937327	0.005249835742823811	0.009109864883482723
CE(15:0)	ADA2010_Cat	0.7808744731488836	0.002236717638068722	0.008039567663273014
CE(16:0)	ADA2010_Cat	0.14314402424883513	0.008452876736544893	0.0057710407496991325
CE(16:1)	ADA2010_Cat	0.8081544742635254	-0.0019377564080436671	0.007979666273598321
CE(16:2)	ADA2010_Cat	0.5379442229637552	0.0065800113008842726	0.010681468808434428
CE(17:0)	ADA2010_Cat	0.03201584158475647	0.013219186938120714	0.006161133993770926
CE(17:1)	ADA2010_Cat	0.6278725739158144	0.0034683296457260065	0.007154272390335533
CE(18:0)	ADA2010_Cat	0.0071725056995744305	0.01651657312651561	0.006137155581418168
CE(18:1)	ADA2010_Cat	0.5562784059064801	0.004695859028245097	0.007979799885027337
CE(18:2)	ADA2010_Cat	0.345305343634684	0.006881405809162716	0.007290109782711517
CE(18:3)	ADA2010_Cat	0.3879366523045453	-0.005913786368405283	0.0068483340376821935
CE(20:0)	ADA2010_Cat	0.003165029041262205	0.026956671543721625	0.009123948562051041
CE(20:1)	ADA2010_Cat	0.030095719607615166	0.016261604898602455	0.007493018027949958
CE(20:2)	ADA2010_Cat	0.5449709366064097	-0.004057652106819409	0.006702352777797912
CE(20:3)	ADA2010_Cat	0.4436165313896886	-0.004885198085467807	0.006375557544171429
CE(20:4)	ADA2010_Cat	0.9686235588253765	-0.0002565270730698066	0.006520909895891863
CE(20:5)	ADA2010_Cat	0.27217720871372597	-0.007831541997709024	0.007130359201772457
CE(22:0)	ADA2010_Cat	0.010126929355744557	0.023375527709440548	0.009082495099663903
CE(22:1)	ADA2010_Cat	0.43396972210030016	0.00805696790469402	0.010295655158335389
CE(22:4)	ADA2010_Cat	0.6694221555297971	0.00269147630236391	0.0063032447482561735
CE(22:5)	ADA2010_Cat	0.02129581924589038	-0.014183041713837108	0.006154904640684973
CE(22:6)	ADA2010_Cat	0.038907955439974225	-0.01196118340009017	0.005788431018234447
CE(24:0)	ADA2010_Cat	0.0027623389653277882	0.025219580383705947	0.008416608696762522
CE(24:1)	ADA2010_Cat	0.7211897327266299	0.0030393425940084956	0.008515594710455644
CE(24:4)	ADA2010_Cat	0.49319164057958464	0.009825168300000117	0.014335866409899993
CE(24:5)	ADA2010_Cat	0.875111452392255	-0.003042602935235672	0.019356512724535292
CE(24:6)	ADA2010_Cat	0.34201598945828626	-0.02251721050436207	0.023692478721402555
COH	ADA2010_Cat	0.24129030401036491	-0.007587037710578337	0.006473119372832981
DE(16:0)	ADA2010_Cat	0.1311924725365572	0.03286339826637483	0.021764151149394152
DE(18:1)	ADA2010_Cat	0.9605061121831202	0.00048253093993674834	0.00974335284228904
DE(18:2)	ADA2010_Cat	0.5559113351133922	0.006632225265257141	0.011259848838891999
DE(20:4)	ADA2010_Cat	0.5073598077258751	-0.009374523215747804	0.014138214516049269
DE(20:5)	ADA2010_Cat	0.4322016020032625	-0.022133441759107725	0.028174862078402595
DE(22:6)	ADA2010_Cat	0.9253626658504166	0.0025228078804828136	0.026926722515235445
deDE(18:2)	ADA2010_Cat	0.06996905084150397	0.0843322847638461	0.04651550187568112
methyl-CE(18:0)	ADA2010_Cat	0.4909725001845717	0.009208883162307974	0.013367940242598504
methyl-CE(18:1)	ADA2010_Cat	0.2962419719790473	-0.0072342661798532465	0.006924237506069172
methyl-CE(18:2)	ADA2010_Cat	0.18999566078911673	0.007331817622837272	0.005592552588688272
methyl-CE(20:4)	ADA2010_Cat	0.05037773392814447	-0.014232520105566249	0.007269588546803454
methyl-CE(22:6)	ADA2010_Cat	0.32393919480330446	0.038201163853782576	0.03871937031263983
methyl-DE(18:1)	ADA2010_Cat	0.40475901723355345	0.010202852312356403	0.012243731239993293
methyl-DE(18:2)	ADA2010_Cat	0.522044092171467	0.0068869816206866274	0.010755863405215385
dimethyl-CE(18:1)	ADA2010_Cat	0.3883977882261357	-0.00581809098426031	0.006744068344624927
dimethyl-CE(18:2)	ADA2010_Cat	0.39057803829293214	-0.0049127451248534015	0.005720882749517523
dimethyl-CE(20:4)	ADA2010_Cat	0.12089758338633315	-0.01020531672392852	0.0065772124023311136
dimethyl-CE(22:6)	ADA2010_Cat	0.4441045433527261	-0.019521757415986878	0.02550468998970431
FA(14:0)	ADA2010_Cat	0.019582267615510785	-0.01573764877927339	0.006737099416633551
FA(16:0)	ADA2010_Cat	0.836905366479508	0.0009446200861998322	0.004588255011957148
FA(16:1)	ADA2010_Cat	0.07153969928132432	-0.01686652029712113	0.009355185376626902
FA(17:0)	ADA2010_Cat	0.3728798457919721	-0.005272738261382415	0.0059159594438915
FA(17:1)	ADA2010_Cat	0.4359028063647977	-0.005180392828814329	0.006647726914693684
FA(18:0)	ADA2010_Cat	0.6218976378298051	0.002801226680361507	0.00567932487061507
FA(18:1)	ADA2010_Cat	0.05294540205879439	-0.013652351737705987	0.007050342386673087
FA(18:2)	ADA2010_Cat	0.018490184901610772	-0.016017888376083145	0.006794707869911152
FA(18:3)	ADA2010_Cat	0.049113210664661434	-0.014349451581224318	0.007288807037518218
FA(20:2)	ADA2010_Cat	0.015652044738168346	0.01343320656235844	0.005553644660435936
FA(20:3)	ADA2010_Cat	0.10445105151972552	0.008655564619386796	0.005328736336199182
FA(20:4)	ADA2010_Cat	0.015123239792259617	0.02135599382310019	0.008783702336615719
FA(20:5)	ADA2010_Cat	0.4736403936470923	-0.009027589701948849	0.012596196956647947
FA(22:4)	ADA2010_Cat	1.0116733126532131e-06	0.030254039541689218	0.006170239166390593
FA(22:5)	ADA2010_Cat	0.6847690275461304	-0.002467986831139149	0.006078519563444913
FA(22:6)	ADA2010_Cat	0.7747847872190566	-0.0024068003023973578	0.008410767838085214
AC(10:0)	ADA2010_Cat	0.20825536913255463	0.022363894155935378	0.017766796209477766
AC(12:0)	ADA2010_Cat	0.5194679651376741	0.00589969101351024	0.009157181913934016
AC(12:1)	ADA2010_Cat	0.2205945507101572	0.009167953965908353	0.00748223178783235
AC(13:0)	ADA2010_Cat	0.5120723484173094	0.009555110463820696	0.014571920213666696
AC(14:0)	ADA2010_Cat	0.01430653899742981	0.012658103971520625	0.005163575812229161
AC(14:1)	ADA2010_Cat	0.5442182166539056	0.004231614771090502	0.006976636041220392
AC(14:2)	ADA2010_Cat	0.9153884447488254	-0.0007807612137454775	0.007347884128322355
AC(15:0) (a)	ADA2010_Cat	0.45652985601884766	-0.0099618229569009	0.013376879504669115
AC(15:0) (b)	ADA2010_Cat	0.9743846729936037	0.0002825830223519254	0.008799585589167783
AC(16:0)	ADA2010_Cat	0.42289033435753176	-0.004189864068589691	0.005227095298985129
AC(16:1)	ADA2010_Cat	0.391601765889907	0.0046100660206548835	0.0053800292793321994
AC(17:0) (a)	ADA2010_Cat	0.36044569886311073	-0.009024039695858426	0.009865498303540077
AC(17:0) (b)	ADA2010_Cat	0.0024147363085468255	-0.025635043391845594	0.008439948145799686
AC(18:0)	ADA2010_Cat	0.00030965854211164353	-0.02484178690801781	0.006875987772354451
AC(18:1)	ADA2010_Cat	0.019464173466882458	-0.013373820669922452	0.0057196218050130105
AC(18:2)	ADA2010_Cat	0.13050503918649492	-0.010063655566842335	0.006652873673860818
AC(18:3)	ADA2010_Cat	0.8053602706261246	0.0017726669278639749	0.007192933161865767
AC(20:3) (a)	ADA2010_Cat	0.05566947756485625	0.021893052960714136	0.011434625073116383
AC(20:3) (b)	ADA2010_Cat	0.11585001648531254	0.022522465287355836	0.014317667275980587
AC(20:4)	ADA2010_Cat	0.8869643461978631	0.0015866170047001377	0.011160555911201945
AC(20:5)	ADA2010_Cat	0.4531885583316635	-0.01083366983877872	0.01444021459071379
AC(22:5)	ADA2010_Cat	0.671995164934394	-0.010395146493951887	0.024547651178712354
AC(22:6)	ADA2010_Cat	0.06177247999814169	-0.027872270955372137	0.014913903994651409
AC(24:0)	ADA2010_Cat	0.5285788727753051	0.006295533003084452	0.009988519583389291
AC(24:1) (a)	ADA2010_Cat	0.6245297297688034	-0.004890314908362832	0.009990232593027339
AC(24:1) (b)	ADA2010_Cat	0.7847433493766045	-0.003389513402792548	0.012407788593111695
AC(26:0)	ADA2010_Cat	0.6315350158295179	-0.005254170430959049	0.010954531445377596
AC(26:1)	ADA2010_Cat	0.21616805110191248	-0.013703333086242454	0.011076646054220214
AC(14:0)-OH	ADA2010_Cat	0.00012347897101636893	0.03515565529396296	0.009140863755900567
AC(14:1)-OH	ADA2010_Cat	0.9972118592310498	3.185136901440351e-05	0.009113878920141864
AC(16:0)-OH	ADA2010_Cat	0.09624899618193883	0.017942218293454555	0.010782395640099375
AC(16:1)-OH	ADA2010_Cat	0.13833153694929332	0.011502504800549344	0.007758483973223989
AC(18:0)-OH	ADA2010_Cat	0.0006685630320375979	0.040107936233677435	0.01177213819259079
AC(18:1)-OH	ADA2010_Cat	0.01089811080021367	-0.02877723352398314	0.0112935408621497
AC(20:3)-OH	ADA2010_Cat	0.13687286836401	-0.018813252161359234	0.012642629132154878
AC(22:5)-OH	ADA2010_Cat	0.023716005623578364	-0.04041177045091287	0.01785547095868217
CA	ADA2010_Cat	0.8901430553989711	0.007605255494200665	0.05505502013932904
dxCA	ADA2010_Cat	0.06915904495132956	0.06631965259002312	0.036474079573092344
DG(14:0_16:0)	ADA2010_Cat	0.6617266045948076	0.004321634742634181	0.009875995260551114
DG(14:0_18:2)	ADA2010_Cat	0.14023208082154356	0.011289078014477205	0.007651228647623497
DG(16:0_16:0)	ADA2010_Cat	0.01784025586500893	0.02096921948330062	0.008845169376984905
DG(16:0_16:1)	ADA2010_Cat	0.6970256694216481	0.0032671048135734654	0.008390324771381116
DG(16:0_18:1)	ADA2010_Cat	0.1985971482998464	0.00799555496645471	0.006217644058600649
DG(16:0_18:2)	ADA2010_Cat	0.21785879080634526	0.008042479196727431	0.006524838637905038
DG(16:0_20:4)	ADA2010_Cat	0.25453468370181914	-0.007642326007225274	0.006705550385753771
DG(16:0_22:5)	ADA2010_Cat	0.2806578318437196	0.01137321014521691	0.01053945509167328
DG(16:0_22:6)	ADA2010_Cat	0.3226414858118428	0.009316306163058244	0.009417387260998984
DG(16:1_18:1)	ADA2010_Cat	0.6029909298436142	-0.002868182309105294	0.005513834042951171
DG(17:0_18:1)	ADA2010_Cat	0.31113260956585076	-0.008712009400764942	0.008599515256520947
DG(17:1_18:1)	ADA2010_Cat	0.1399390470897951	-0.012351236605561894	0.008364922945654203
DG(18:0_18:1)	ADA2010_Cat	0.7732790229435514	0.0015159017411165016	0.0052612841753794815
DG(18:0_18:2)	ADA2010_Cat	0.523009550040367	-0.00427691600333277	0.006695074271377508
DG(18:0_20:4)	ADA2010_Cat	0.5434786118149593	0.007636587598808017	0.012567295911334334
DG(18:1_18:1)	ADA2010_Cat	0.9066777996031186	0.0005425842590048857	0.004627841144924521
DG(18:1_18:2)	ADA2010_Cat	0.45611079646290265	0.003183119586782371	0.004270362899080906
DG(18:1_18:3)	ADA2010_Cat	0.016068492346594677	0.013112292418803392	0.0054425566552674925
DG(18:1_20:3)	ADA2010_Cat	0.3499516387034869	0.008275261541809117	0.008851663665678943
DG(18:1_20:4)	ADA2010_Cat	0.0034629962967217915	-0.019646804598922263	0.006713387040484998
DG(18:1_20:5)	ADA2010_Cat	0.9551177986028471	0.000488699504796776	0.008682186220019273
DG(18:1_22:5)	ADA2010_Cat	0.2255408359688481	-0.008843679840362204	0.007295166837669242
DG(18:1_22:6)	ADA2010_Cat	0.10738258753856018	-0.010736488998370923	0.0066656160951951695
DG(18:2_18:2)	ADA2010_Cat	0.06224233616153768	0.010638552545413515	0.005702745919066182
DG(18:2_20:4)	ADA2010_Cat	0.04904447505348006	-0.014790693671588806	0.007510654137956664
DG(18:2_22:6)	ADA2010_Cat	0.998359354344674	1.7322135732203425e-05	0.008423199182674146
DG(O-18:0/20:0) [NL-O-18:0]	ADA2010_Cat	0.337606123610364	-0.013096615104801618	0.013654894532441742
DG(O-18:1/18:1) [NL-O-18:1]	ADA2010_Cat	0.14056826388147875	-0.0328677827958868	0.022295194779835197
DG(O-18:1/20:0) [NL-O-18:1]	ADA2010_Cat	0.43046306712815086	-0.0112580717717264	0.01427702365382781
TG(48:0) [SIM]	ADA2010_Cat	8.773380129949335e-05	0.025039864979505236	0.006372213584925547
TG(48:1) [SIM]	ADA2010_Cat	0.13276190978574567	0.0058568176774418945	0.003894533489943183
TG(48:2) [SIM]	ADA2010_Cat	0.40505670511491865	0.0031727908060754095	0.0038098587381387968
TG(48:3) [SIM]	ADA2010_Cat	0.531855593736862	-0.004374020577465693	0.006995358166736169
TG(49:1) [SIM]	ADA2010_Cat	0.11114767088049081	-0.008885196664701778	0.005575213451717816
TG(50:0) [SIM]	ADA2010_Cat	0.5803940851240436	0.003571739295993609	0.006460112813558782
TG(50:1) [SIM]	ADA2010_Cat	0.08708318870186371	0.007437342304920963	0.004344870454280802
TG(50:2) [SIM]	ADA2010_Cat	0.2842036821410885	0.0036015065609271563	0.003362170340704639
TG(50:3) [SIM]	ADA2010_Cat	0.7838064038921362	-0.0007335537247030732	0.002673343983953587
TG(50:4) [SIM]	ADA2010_Cat	0.4121841425145315	0.0027594604922207833	0.003364326386762957
TG(51:0) [SIM]	ADA2010_Cat	0.06467937638601416	-0.015316623027602713	0.008286447913680352
TG(51:1) [SIM]	ADA2010_Cat	0.08302328914652411	-0.007370118341875287	0.0042498757165644165
TG(51:2) [SIM]	ADA2010_Cat	0.020824992791970882	-0.008129061096770057	0.0035148012422811566
TG(52:1) [SIM]	ADA2010_Cat	0.4540041178277704	-0.0030414180479958614	0.004061239976100566
TG(52:2) [SIM]	ADA2010_Cat	0.283937531764515	-0.0036873613649226616	0.0034404171773961675
TG(52:3) [SIM]	ADA2010_Cat	0.41974040999035767	-0.0026368868801698586	0.0032674245607179297
TG(52:4) [SIM]	ADA2010_Cat	0.8756307213078116	-0.0005875686961214072	0.003753746215420211
TG(52:5) [SIM]	ADA2010_Cat	0.4512400056811876	0.0028350735264521254	0.0037626218458238487
TG(53:2) [SIM]	ADA2010_Cat	0.20980964470994468	-0.004773641333785106	0.003805348913008837
TG(54:0) [SIM]	ADA2010_Cat	0.54122889098487	-0.006560454097829363	0.010736343935421146
TG(54:1) [SIM]	ADA2010_Cat	0.8200036083045175	0.001238283925540637	0.0054413912896956055
TG(54:2) [SIM]	ADA2010_Cat	0.8414619957064556	0.0007802506097175643	0.003900328783898591
TG(54:3) [SIM]	ADA2010_Cat	0.6339679026073953	-0.0018643775514490118	0.003914984561307685
TG(54:4) [SIM]	ADA2010_Cat	0.528338396863034	0.002591516829887369	0.0041093141648923795
TG(54:5) [SIM]	ADA2010_Cat	0.4893096284685512	-0.002689865626790744	0.0038897681827335866
TG(54:6) [SIM]	ADA2010_Cat	0.19702912011087814	-0.006091414898180311	0.004720371068681357
TG(54:7) [SIM]	ADA2010_Cat	0.6726793039858294	-0.0026077412126752353	0.006171726781117233
TG(56:6) [SIM]	ADA2010_Cat	0.42387616706442577	0.003306677172091682	0.00413405151057138
TG(56:7) [SIM]	ADA2010_Cat	0.7269350012692845	-0.0012365667814486225	0.003540634482816538
TG(56:8) [SIM]	ADA2010_Cat	0.13408335048975817	-0.005672428285384196	0.0037847868973796437
TG(56:9) [SIM]	ADA2010_Cat	0.7632335843752374	-0.0029170657547446244	0.009682415901016721
TG(58:10) [SIM]	ADA2010_Cat	0.01481153289223808	-0.017806239812607788	0.007301000016326555
TG(48:0) [NL-16:0]	ADA2010_Cat	5.4882241280130296e-05	0.029191378661151846	0.007222502520736533
TG(48:0) [NL-18:0]	ADA2010_Cat	7.285672376441942e-05	-0.03229373365954053	0.008125616971008946
TG(48:1) [NL-16:1]	ADA2010_Cat	0.016381031390148328	0.014239728485976932	0.0059278890635353874
TG(48:1) [NL-18:1]	ADA2010_Cat	0.6117814762809144	0.0024043813036887657	0.004736720249820076
TG(48:2) [NL-14:0]	ADA2010_Cat	0.07664074568365219	0.006531556081022724	0.0036873307250854066
TG(48:2) [NL-14:1]	ADA2010_Cat	0.0006983658677938373	-0.0255546088463936	0.00752704858165972
TG(48:2) [NL-16:1]	ADA2010_Cat	0.2976237618915862	0.004703501851531261	0.004514829971404479
TG(48:2) [NL-18:2]	ADA2010_Cat	0.7352302480318371	0.0015169644064230714	0.004485151353705612
TG(48:3) [NL-14:0]	ADA2010_Cat	0.03157937281283919	0.01005433980318704	0.004674115108172259
TG(48:3) [NL-16:1]	ADA2010_Cat	0.5571452733605238	-0.0030434251074939883	0.005183150449437043
TG(48:3) [NL-18:3]	ADA2010_Cat	0.011091697076683765	0.015727958513166905	0.0061873653108960825
TG(49:1) [NL-16:1]	ADA2010_Cat	0.009925336840174614	-0.028464170990991466	0.011029796609203068
TG(49:1) [NL-17:1]	ADA2010_Cat	0.6312575183207066	0.0034728505799264536	0.007234732857393309
TG(50:0) [NL-18:0]	ADA2010_Cat	0.8005048653779098	0.0017114752190026117	0.0067721038147286776
TG(50:1) [NL-14:0]	ADA2010_Cat	0.7232628891038887	-0.0023713941852747666	0.006696079247405416
TG(50:1) [NL-16:0]	ADA2010_Cat	0.008828468646572912	0.011727704209164719	0.004474574983490463
TG(50:1) [NL-18:1]	ADA2010_Cat	0.03935135255579808	0.009902156972133189	0.004802856889699576
TG(50:2) [NL-14:0]	ADA2010_Cat	0.036294612350845135	0.01235255054760137	0.0058965086725358655
TG(50:2) [NL-16:1]	ADA2010_Cat	0.9631967156151418	0.00019622842588633282	0.00425218234867273
TG(50:2) [NL-18:1]	ADA2010_Cat	0.6784162189217477	0.001572586768790199	0.0037922852739744046
TG(50:2) [NL-18:2]	ADA2010_Cat	0.08969527804927588	0.009715732378953554	0.005722692340771985
TG(50:3) [NL-14:0]	ADA2010_Cat	0.03918974719453156	0.010149405461433947	0.004918729718159064
TG(50:3) [NL-14:1]	ADA2010_Cat	0.2276682719076465	-0.009597130658892124	0.007953047710816176
TG(50:3) [NL-16:1]	ADA2010_Cat	0.9591822935129638	-0.0002077920110205439	0.004059581716747307
TG(50:3) [NL-18:2]	ADA2010_Cat	0.5250716398556169	-0.0019908472174194197	0.0031319939421261085
TG(50:3) [NL-18:3]	ADA2010_Cat	0.004210053741429206	0.021730396293582754	0.007584862049818281
TG(50:4) [NL-14:0]	ADA2010_Cat	0.049633617970059656	0.009275655043516837	0.0047223794788190466
TG(50:4) [NL-18:3]	ADA2010_Cat	0.016285308960091505	0.010663592738234848	0.004435203999238077
TG(50:4) [NL-20:4]	ADA2010_Cat	0.0015310940808769867	-0.024466089897478657	0.007711434199160313
TG(51:0) [NL-16:0]	ADA2010_Cat	0.4312517394487235	0.007077319175643082	0.008990539583688423
TG(51:1) [NL-17:0]	ADA2010_Cat	0.1934118941177326	-0.006351703478434723	0.004882359488003738
TG(51:2) [NL-15:0]	ADA2010_Cat	0.11914477127564445	-0.010274858128698314	0.006590754915716775
TG(51:2) [NL-17:0]	ADA2010_Cat	0.05797740818275497	-0.009180677758373668	0.004839937957922233
TG(51:2) [NL-17:1]	ADA2010_Cat	0.5406562306157202	-0.0030159888595101825	0.0049287591294450185
TG(52:1) [NL-18:0]	ADA2010_Cat	0.2054740626734699	-0.005389049219197153	0.004255128017564545
TG(52:1) [NL-18:1]	ADA2010_Cat	0.5273461900642995	-0.0028043444646944637	0.004436111495346855
TG(52:2) [NL-16:0]	ADA2010_Cat	0.34712126883182726	-0.003946041636308031	0.004196180251800982
TG(52:2) [NL-18:2]	ADA2010_Cat	0.15799430179749618	-0.007355444212164414	0.0052080223621133155
TG(52:3) [NL-16:1]	ADA2010_Cat	0.22613264534799926	0.006175801254188151	0.00510093183400369
TG(52:3) [NL-18:2]	ADA2010_Cat	0.8514428493494115	-0.0007478979156238241	0.003993052563487719
TG(52:4) [NL-16:1]	ADA2010_Cat	0.6146267942358021	0.0023269286713197	0.004621031797471141
TG(52:4) [NL-18:2]	ADA2010_Cat	0.26655143081269755	-0.00482743884861167	0.004343873019948028
TG(52:4) [NL-18:3]	ADA2010_Cat	0.072842275865889	0.008416580168760068	0.004689745310423894
TG(52:5) [NL-18:3]	ADA2010_Cat	0.02403925342584253	0.010667417077567048	0.004724143553777963
TG(52:5) [NL-20:4]	ADA2010_Cat	4.86322014525414e-05	-0.024547974535876732	0.006031156043768518
TG(52:5) [NL-20:5]	ADA2010_Cat	0.027395015105325764	0.018164868110861286	0.00822940178788376
TG(53:2) [NL-17:1]	ADA2010_Cat	0.19150962150935125	-0.009647386109717257	0.00738398816695318
TG(53:2) [NL-18:1]	ADA2010_Cat	0.09603550135889778	-0.006595729772498005	0.0039611658132817805
